language,family,code,average_edit_distance,sample_mean,sd,z
Siwai_Motuna,Other,siwa1245,0.9126984126984127,0.9126984126984127,0.0,NA
Sougb,Other,mani1235,0.5690785405071119,0.5690785405071119,0.0,NA
Southern_Coastal_Tsimshian,Other,nucl1649,0.9642857142857143,0.8923392857142857,0.012505890983816183,5.7530030179004585
Suki,Other,suki1245,0.8503401360544217,0.8503401360544217,0.0,NA
Tabla,Other,tabl1243,0.8586956521739131,0.8636992753623188,0.01576514675086785,-0.31738513237311317
Taiap,Other,taia1239,0.7928571428571428,0.7928571428571428,0.0,NA
Tehuelche,Other,tehu1242,0.8386904761904762,0.8838407738095237,0.009249917523218585,-4.881156778502509
Teiwa,Other,teiw1235,0.6801242236024845,0.6850973084886128,0.004609552152696955,-1.0788650874073966
Telefol,Other,tele1256,0.8645962732919255,0.8558944616977225,0.013061677290313172,0.6662093543419855
Tidore_(version_1),Other,tido1248,0.8554258241758241,0.8463495879120879,0.004874607026732257,1.861942145071859
Tidore_(version_2),Other,tido1248a,0.7332875457875458,0.7326727716727717,0.009906667314964783,0.06205660241012749
Tidore,Other,tido1249,0.8571428571428571,0.8571428571428571,0.0,NA
Tlingit,Other,tlin1245,0.6458333333333333,0.6458333333333333,0.0,NA
Toba,Other,toba1269,0.808531746031746,0.7695654761904762,0.009159773393531424,4.254064829681002
Tolowa,Other,tolo1259,0.90625,0.8932120535714285,0.020402178578993346,0.6390467752299607
Touo,Other,touo1238,0.574223602484472,0.6209501552795031,0.01792823252528401,-2.6063111759139184
Tsafiki,Other,colo1249,0.5833333333333334,0.5833333333333334,0.0,NA
Tucanoan_Bará,Other,waim1255,0.7261426978818283,0.8117151696129957,0.025253583858374236,-3.3885278307851388
Tucano,Other,tuca1252,0.6533805315055315,0.6341615166951104,0.019441024970675645,0.9885803263670808
Tuyuca,Other,tuyu1244,0.5921428571428571,0.6238854761904762,0.012713404873857194,-2.4967834630117087
Tzeltal,Other,tzel1254,0.8124183006535948,0.8254035947712418,0.018597893854516937,-0.6982131535551943
Umbu-Ungu,Other,umbu1258,0.8545454545454546,0.8667393939393939,0.009281799350454749,-1.313747360132482
Usurufa,Other,usar1243,0.9604395604395605,0.8927624280481423,0.02491085874003181,2.7167723560914756
Waffa,Other,waff1241,0.8452380952380952,0.8452380952380952,0.0,NA
Wailaki,Other,wail1244,0.8385964912280702,0.8526061403508772,0.03472569057569621,-0.4034375959282452
Wambaya,Other,wamb1258,0.6575844525844525,0.6539127187627187,0.015270350661582562,0.24044855963728587
Waorani,Other,waor1240,0.6621212121212121,0.6417583333333333,0.00684744586035513,2.973791863879404
Wappo,Other,wapp1239,0.875,0.8470416666666667,0.06331202524502787,0.4415959405046671
Warta_Thuntai,Other,gunt1241,0.8435374149659864,0.8435374149659864,0.0,NA
Watam,Other,wata1253,0.9714285714285714,0.9714285714285714,0.0,NA
Wersing,Other,wers1238,0.6,0.6,0.0,NA
Western_Apache,Other,west2615,0.6797619047619048,0.6239491071428571,0.018366545493343392,3.0388293563030655
Western_Pantar,Other,lamm1241,0.7625258799171842,0.7821519237405107,0.01826083397779877,-1.0747616372388837
Wichí,Other,wich1264,0.8819444444444444,0.8819444444444444,0.0,NA
Wipi,Other,wipi1242,0.9319727891156463,0.9319727891156463,0.0,NA
Xibe,Other,xibe1242,0.8582439299830604,0.8622942687747036,0.011744142032229543,-0.34488162528414634
Yale,Other,kosa1249,0.7741496598639456,0.7741496598639456,0.0,NA
Yalic,Other,yali1257,0.9642857142857143,0.9642857142857143,0.0,NA
Yamana,Other,yama1264,0.8537457912457912,0.8435857984607984,0.008022906323298676,1.2663731041565303
Yanomámi,Other,yano1262,0.5714285714285714,0.5714285714285714,0.0,NA
Yawa,Other,nucl1454,0.6961697722567288,0.7089429606625259,0.010050442894018885,-1.2709080127601697
Yele_(Yélî_Dnye),Other,yele1255,0.907608695652174,0.8955494047619048,0.01712954563321944,0.7040052987092941
Yelmek,Other,yelm1242,0.6642857142857143,0.6642857142857143,0.0,NA
Yucatec_Maya,Other,yuca1254,0.9757142857142858,0.8822604761904762,0.030722211559086488,3.0418972066537115
Yukulta_(Ganggalida),Other,gang1267a,0.6325854700854701,0.6465831501831502,0.04111321127920758,-0.34046671768398756
Yuracare,Other,yura1255,0.7928571428571428,0.7928571428571428,0.0,NA
Zuni,Other,zuni1245,0.9330357142857143,0.9330357142857143,0.0,NA
Arikara_(Arickaree),Other,arik1262,0.5808531746031745,0.5808531746031745,0.0,NA
Assiniboine_(Asiniboine),Other,assi1247,0.6793154761904762,0.6793154761904762,0.0,NA
"Baffin_Inuktitut_(Eskimo,_Northumberland_Inlet)",Other,baff1241,0.7159090909090909,0.7159090909090909,0.0,NA
Cayuga,Other,cayu1261,0.7305555555555555,0.7305555555555555,0.0,NA
Cherokee,Other,cher1273,0.7960069444444444,0.7960069444444444,0.0,NA
Chickasa,Other,chic1270,0.7321338383838384,0.7321338383838384,0.0,NA
Choctaw_(1),Other,choc1276,0.6150641025641026,0.6377346153846154,0.01774988042678296,-1.2772205939091879
Creek,Other,cree1270,0.46481643356643354,0.46481643356643354,0.0,NA
Crow,Other,crow1244,0.8088068181818182,0.8088068181818182,0.0,NA
Dakota_Blackfoot,Other,lako1247,0.7511773940345369,0.7511773940345369,0.0,NA
Dakota_Brule,Other,brul1239,0.7723595848595849,0.7723595848595849,0.0,NA
Dakota_Isauntie,Other,dako1258,0.6777371933621934,0.6777371933621934,0.0,NA
Grand_Pawnee,Other,pawn1254,0.5354166666666667,0.5354166666666667,0.0,NA
Hare_Indians_or_Tä-nä'-tin-ne,Other,hare1243,0.7583145698470776,0.7583145698470776,0.0,NA
Iowä,Other,iowa1245,0.47537185037185037,0.47537185037185037,0.0,NA
Japanese,Other,japa1256,0.8111111111111111,0.8111111111111111,0.0,NA
"Kalaallisut_(Eskimo,_Greenland)",Other,kala1399,0.5052811771561772,0.5052811771561772,0.0,NA
Kaw,Other,kans1243,0.7049013486513487,0.7049013486513487,0.0,NA
Kootenay,Other,kute1249,0.5921378968253969,0.5917802579365079,0.014114400731065539,0.0253385811911801
"Kǔtchin,_or_Louchieux",Other,gwic1235,0.8253066378066378,0.8256795334295335,0.01082250868192205,-0.03445556237053888
Laguna,Other,west2632,0.7855639730639731,0.7855639730639731,0.0,NA
Mandan,Other,mand1446,0.8062229437229438,0.8062229437229438,0.0,NA
Minnitaree,Other,hida1246,0.7567460317460317,0.7596492063492063,0.008450682179423578,-0.3435432242669668
Mohawk,Other,moha1258,0.5513392857142857,0.5513392857142857,0.0,NA
Omahä,Other,omah1247,0.683784965034965,0.683784965034965,0.0,NA
Oneida,Other,onei1249,0.6395833333333333,0.6395833333333333,0.0,NA
Onondaga,Other,onon1246,0.7178571428571429,0.7178571428571429,0.0,NA
Osage,Other,osag1243,0.7883116883116883,0.7883116883116883,0.0,NA
Otoe,Other,otoo1241,0.6592681128395415,0.6592681128395415,0.0,NA
Punkä,Other,ponc1241,0.6343537414965986,0.6343537414965986,0.0,NA
Seneca,Other,sene1264,0.7678571428571428,0.7678571428571428,0.0,NA
Slave_Lake_Indians_or_A-cha'o-tin-ne,Other,slav1253,0.8125,0.8125,0.0,NA
Tabasco_Chontal_(Chontal_Tabasco),Other,taba1266,0.7469846491228069,0.7469846491228069,0.0,NA
Tesuque,Other,tesu1245,0.384280303030303,0.384280303030303,0.0,NA
Tuscarora,Other,tusc1257,0.5589285714285714,0.5589285714285714,0.0,NA
Two_Mountain_Iroquios,Other,laur1250,0.6194852941176471,0.6194852941176471,0.0,NA
"Western_Canadian_Inuktitut_(Eskimo,_West_of_Hudson's_Bay)",Other,west2618,0.6517857142857143,0.6517857142857143,0.0,NA
Winnebagoe,Other,winn1245,0.7650793650793651,0.7650793650793651,0.0,NA
Wyandote,Other,wyan1247,0.6077651515151515,0.6077651515151515,0.0,NA
Yakama,Other,yaki1237,0.7159090909090909,0.7159090909090909,0.0,NA
Adnyamathanha,Pama-Nyungan,adny1235,0.7538690476190476,0.7318640252976191,0.015834573643021776,1.38968202223279
Alyawarr,Pama-Nyungan,alya1239,0.4791666666666667,0.48677486359126987,0.020253181980270343,-0.37565439998587463
Arabana,Pama-Nyungan,arab1267,0.8400793650793651,0.8196966765873016,0.011483981456734122,1.774879955079623
Arabana,Pama-Nyungan,arab1267a,0.8285714285714285,0.8285714285714285,0.0,NA
Badimaya,Pama-Nyungan,badi1246,0.83125,0.83125,0.0,NA
Bandjalang,Pama-Nyungan,band1339,0.790079365079365,0.8154885912698413,0.008404766859142062,-3.023192268901313
Bindal,Pama-Nyungan,bind1236,0.7166666666666667,0.7166666666666667,0.0,NA
Biri,Pama-Nyungan,biri1256,0.7997222222222222,0.7317120833333334,0.023093558450310695,2.9449830798152226
Bunganditj,Pama-Nyungan,bung1264,0.7684265010351967,0.7655021739130434,0.009638655178328943,0.30339576092816334
Dharumbal,Pama-Nyungan,dhar1248,0.85,0.85,0.0,NA
Dharumbal,Pama-Nyungan,dhar1248a,0.7418367346938776,0.7418367346938776,0.0,NA
Dhuwal-Dhuwala_(Yolngu),Pama-Nyungan,dhuw1248,0.8017543859649123,0.8137412280701755,0.014268167382418628,-0.8401108414268696
Dhuwal,Pama-Nyungan,dhuw1249,0.8075396825396826,0.7499647817460318,0.011020744773635509,5.224229575789193
Diyari,Pama-Nyungan,dier1241,0.7264285714285714,0.795111130952381,0.022636191207096673,-3.034192408759865
Diyari,Pama-Nyungan,dier1241a,0.7691635745207174,0.7556676664605236,0.018772491868890614,0.7189193717302326
Djambarrpuyngu,Pama-Nyungan,djam1256,0.8189709595959596,0.7706493281024531,0.019992761571940146,2.4169563228986775
Djinang,Pama-Nyungan,djin1253,0.9164663461538461,0.905226090315934,0.007441481296506271,1.5104863386795497
Djinang,Pama-Nyungan,djin1253a,0.8955266955266955,0.8401685425685426,0.01341052673393933,4.127962611494794
Duungidjawu,Pama-Nyungan,duun1241,0.7259259259259259,0.7672481481481481,0.029758033556289788,-1.3886072862999448
Dyirbal,Pama-Nyungan,dyir1250,0.6803855866355867,0.6756197795260296,0.015492613517992231,0.3076180209376786
Gumatj,Pama-Nyungan,guma1253,0.7351190476190477,0.7420456349206349,0.01347546471010126,-0.5140147260669269
Gumbaynggir,Pama-Nyungan,kumb1268,0.8925925925925926,0.8389171296296296,0.017268323263328268,3.1083193280815196
Gunya,Pama-Nyungan,guny1241,0.7291666666666666,0.7291666666666666,0.0,NA
Gupapuyngu,Pama-Nyungan,gupa1247,0.913961038961039,0.8550993506493506,0.021250581011450165,2.769886069466652
Gurindji,Pama-Nyungan,guri1247,0.7680555555555556,0.8424419270833333,0.027150971543581603,-2.7397314828449444
Guugu_Yimidhirr,Pama-Nyungan,gugu1255,0.8377976190476191,0.8217328497023809,0.025165824614526076,0.6383565645595947
Guugu_Yimidhirr,Pama-Nyungan,gugu1255a,0.7627846790890269,0.791920936853002,0.026305888511375237,-1.1075945125889193
Jaru,Pama-Nyungan,jaru1254,0.6654761904761904,0.6671636904761905,0.022642130481646778,-0.07452920569325025
Kala_Lagaw_Ya,Pama-Nyungan,kala1377,0.7834368530020704,0.7828269151138716,0.011284254842532163,0.054052119232534446
Kalkatungu,Pama-Nyungan,kalk1246,0.8131283068783068,0.8131746279761904,0.014964498644944695,-0.0030953992500947656
Karajarri,Pama-Nyungan,kara1476,0.7331932773109243,0.638264880952381,0.018341444094580616,5.175622806417517
Kariyarra,Pama-Nyungan,kari1304,0.7175465838509316,0.7699744306418219,0.02139808061860626,-2.4501191356996173
Kartujarra,Pama-Nyungan,kart1247,0.7925,0.8053152083333334,0.01636922798562386,-0.7828841008621931
Karuwali,Pama-Nyungan,karr1236,0.9111111111111111,0.9111111111111111,0.0,NA
Kaurna,Pama-Nyungan,kaur1267,0.7658369408369409,0.7493798205266955,0.022691171575294836,0.7252653418813851
Kukatja,Pama-Nyungan,kuka1246,0.7573412698412698,0.7392380952380952,0.005599710837210887,3.2328766840738195
Kuku-Yalanji,Pama-Nyungan,kuku1273,0.753416149068323,0.7490075310559006,0.009385060284186689,0.4697485022925965
Kunjen,Pama-Nyungan,kunj1248,0.3214285714285714,0.31326719576719575,0.021275821264605033,0.38359861929057976
Kuuku_Ya'u,Pama-Nyungan,kuuk1238,0.8142857142857143,0.8081005494505494,0.014512752186682715,0.42618827604873716
Malgana,Pama-Nyungan,malg1242,0.825,0.825,0.0,NA
Malgana,Pama-Nyungan,malg1242a,0.8333333333333334,0.8333333333333334,0.0,NA
Margany,Pama-Nyungan,marg1253,0.7738095238095238,0.7738095238095238,0.0,NA
MartuWangka,Pama-Nyungan,mart1256,0.7874007936507936,0.7708388392857143,0.010776715207611472,1.5368276924847957
Mudburra,Pama-Nyungan,mudb1240,0.8258928571428571,0.7177727554563492,0.024343079381348942,4.441512924176174
Muruwari,Pama-Nyungan,muru1266,0.7875850340136055,0.8018181689342404,0.02395084307247241,-0.594264463992652
Ngaanyatjarra,Pama-Nyungan,ngaa1240,0.8226461038961039,0.732129007711039,0.019590795071609716,4.6203891089769575
Ngadjumaya,Pama-Nyungan,ngad1258,0.8654418498168498,0.8654418498168498,0.0,NA
Ngarinyman,Pama-Nyungan,ngar1235,0.7802579365079365,0.8060851934523809,0.010361220896590466,-2.492684713723585
Ngarla,Pama-Nyungan,ngar1286,0.7947916666666667,0.7947916666666667,0.0,NA
Ngarluma,Pama-Nyungan,ngar1287,0.8293425324675325,0.8293425324675325,0.0,NA
Ngarrindjeri,Pama-Nyungan,narr1259,0.7642857142857142,0.7796089285714286,0.007231997538407913,-2.118808006271487
Ngiyambaa,Pama-Nyungan,wang1291,0.6497519841269841,0.6634037450396826,0.00935517657063825,-1.459273463158922
Nhanta,Pama-Nyungan,nhan1238,0.7661111111111111,0.7685872222222222,0.010341538866621036,-0.23943352561417783
Nyamal,Pama-Nyungan,nyam1271,0.830952380952381,0.8530411111111111,0.019991489645529485,-1.1049066653054362
Nyangumarta,Pama-Nyungan,nyan1301,0.7582792207792208,0.7522462459415584,0.018608913196128767,0.32419812882557025
Nyawaygi,Pama-Nyungan,nyaw1247,0.8214285714285714,0.8214285714285714,0.0,NA
Paakantyi,Pama-Nyungan,darl1243,0.7790178571428571,0.7675424107142857,0.012480804329480007,0.9194476674444788
Payungu,Pama-Nyungan,bayu1240,0.8089285714285714,0.8640608630952381,0.02001858193998454,-2.754055798355378
PintupiLuritja,Pama-Nyungan,pint1250,0.7982638888888889,0.8344517361111111,0.011795851093346497,-3.067845375111098
Pirriya,Pama-Nyungan,pirr1240,0.6996527777777778,0.6996527777777778,0.0,NA
Pitjantjatjara,Pama-Nyungan,pitj1243,0.7962636356018709,0.7470817121059768,0.01570068759256574,3.132469403389798
Pitta_Pitta,Pama-Nyungan,pitt1247,0.7400793650793651,0.7558625992063492,0.011882623250511318,-1.3282617646153985
Ritharrngu,Pama-Nyungan,rita1239,0.7122222222222222,0.8122811111111111,0.02102976033995058,-4.757966199871779
Thayore_(Kuuk_Thaayorre),Pama-Nyungan,thay1249,0.7675399479747306,0.7744592762913415,0.009886201423982378,-0.6998975663014207
Umpila,Pama-Nyungan,umpi1239,0.7862554112554112,0.8657393939393939,0.023868607300945508,-3.330063697551139
Uradhi_(Atampaya),Pama-Nyungan,atam1239,0.8486394557823129,0.8486394557823129,0.0,NA
Wajarri,Pama-Nyungan,waja1257,0.8633333333333333,0.8593375,0.008659089072966829,0.4614611652174902
Wakaya,Pama-Nyungan,waga1260,0.85,0.7630912037037036,0.041673777778051486,2.0854551934110703
Wangkajunga,Pama-Nyungan,wang1288,0.7405797101449275,0.7645915113871635,0.01628810217120182,-1.474192695370617
Wangkangurru,Pama-Nyungan,wang1290,0.891984577922078,0.8625856094426407,0.013927485902095795,2.110859683226339
Wangkangurru,Pama-Nyungan,wang1290a,0.8214285714285714,0.8214285714285714,0.0,NA
Wangkumara,Pama-Nyungan,wong1246,0.5711805555555556,0.5711805555555556,0.0,NA
Warlmanpa,Pama-Nyungan,warl1255,0.8735119047619048,0.8637937127976191,0.004157724279069329,2.3373824986925364
Warlpiri,Pama-Nyungan,warl1254,0.7511574074074074,0.7578957506613756,0.010927325520721912,-0.6166507295119906
Warlpiri,Pama-Nyungan,warl1254a,0.8726708074534162,0.8178315217391304,0.02201237771903898,2.491293144895205
Warnman,Pama-Nyungan,wanm1242,0.7570436507936508,0.7602030257936507,0.009254786598448785,-0.3413774014551037
Warrnambool,Pama-Nyungan,warr1257,0.8356009070294784,0.8356009070294784,0.0,NA
Warumungu,Pama-Nyungan,waru1265,0.8080357142857143,0.8046060267857142,0.01461920445095034,0.23460151415948663
Warungu,Pama-Nyungan,waru1264,0.7341269841269841,0.7341269841269841,0.0,NA
Wathwurrung,Pama-Nyungan,wath1238,0.710304576376005,0.710304576376005,0.0,NA
WikMungkan,Pama-Nyungan,wikm1247,0.8253571428571429,0.8154057142857143,0.03138016903852554,0.31712475988294414
Wiradjuri,Pama-Nyungan,wira1262,0.7873196248196248,0.7744398629148629,0.01102976528568371,1.167727650694385
Wirangu,Pama-Nyungan,wira1265,0.7720833333333333,0.8300273511904762,0.018705717594949996,-3.0976634584062195
Woiwurrung,Pama-Nyungan,woiw1237,0.6741071428571428,0.6741071428571428,0.0,NA
Wulguru,Pama-Nyungan,wulg1239,0.8007936507936507,0.8495704613095237,0.012415833836345962,-3.9285972379144094
Yadhaykenu,Pama-Nyungan,yadh1237,0.8200680272108843,0.8200680272108843,0.0,NA
Yalarnnga,Pama-Nyungan,yala1262,0.9074074074074074,0.8246861607142857,0.015631607386749225,5.2919219787495315
Yalarnnga,Pama-Nyungan,yala1262a,0.7977124183006535,0.7194593137254902,0.020199600587603565,3.873992668111815
Yandruwandha,Pama-Nyungan,yand1253,0.6747767857142857,0.6947604910714286,0.017339351308659566,-1.1525059387407814
Yandruwandha,Pama-Nyungan,yand1253a,0.6377551020408163,0.6377551020408163,0.0,NA
Yanyuwa,Pama-Nyungan,yany1243,0.7375,0.7889504464285715,0.01584570503948557,-3.2469647958461416
Yarluyandi,Pama-Nyungan,ngam1265,0.6377728174603174,0.6995581597222222,0.015475961392641558,-3.992342749787565
Yidiny,Pama-Nyungan,yidi1250,0.7826388888888889,0.8139207713293651,0.01932657421820057,-1.6185942778734634
Yidiny,Pama-Nyungan,yidi1250a,0.9383116883116883,0.9383116883116883,0.0,NA
Yindjibarndi,Pama-Nyungan,yind1247,0.8117559523809523,0.8225566716269841,0.01343988361494768,-0.8036319030336939
Yir-Yoront,Pama-Nyungan,yiry1245,0.7298701298701299,0.7530704545454545,0.01779361057557287,-1.303857054575203
Yorta_Yorta,Pama-Nyungan,yort1237,0.7767857142857143,0.7767857142857143,0.0,NA
Yugambal_(Yugambeh),Pama-Nyungan,yuga1244,0.7907295956076444,0.7809692746278112,0.01280182118115927,0.762416600084818
Yugambeh,Pama-Nyungan,yugu1249,0.7741402116402116,0.8262681878306878,0.012147610251766383,-4.291212436857384
Yulparija,Pama-Nyungan,yulp1239,0.836656746031746,0.7767973214285714,0.024817203251516397,2.4120133117545
Yuwaalaraay,Pama-Nyungan,gami1243,0.8656994047619048,0.7996858258928571,0.012995825391263923,5.079598785116292
Shipibo,Pano-Tacanan,ship1254,0.8976851851851851,0.8944178240740741,0.012927259495621294,0.2527497117403538
Okinaken,Salishan,okan1243,0.8424952651515152,0.8424952651515152,0.0,NA
Spokäne,Salishan,spok1245,0.7327641108891109,0.7236705513236763,0.01431957895808714,0.6350437811091417
Burmese,Sino-Tibetan,nucl1310,0.8214285714285714,0.8214285714285714,0.0,NA
Chepang,Sino-Tibetan,chep1245,0.638095238095238,0.638095238095238,0.0,NA
Dzonghka_Lhop,Sino-Tibetan,dzon1239,0.9107142857142857,0.9107142857142857,0.0,NA
Dzonghka_Wang,Sino-Tibetan,wang1287,0.8809523809523809,0.8809523809523809,0.0,NA
Jinghpaw,Sino-Tibetan,jing1260,0.5476190476190476,0.5476190476190476,0.0,NA
Lisu,Sino-Tibetan,lisu1250a,0.7,0.7001041666666666,0.003192226783863824,-0.032631349123824205
Lisu,Sino-Tibetan,lisu1250b,0.7,0.7000791666666667,0.0031269499533019504,-0.025317535569491276
Lisu,Sino-Tibetan,lisu1250c,0.7125,0.7126750000000001,0.0026765722555236555,-0.06538213180641317
Lisu,Sino-Tibetan,lisu1250d,0.8208333333333333,0.8202569444444444,0.01871056858188766,0.030805525036093788
Manange,Sino-Tibetan,mana1288,0.749554367201426,0.7691451595789831,0.013291988958946675,-1.473879675800573
Prakaa,Sino-Tibetan,prak1243,0.32,0.32,0.0,NA
Sangtam_Naga,Sino-Tibetan,sang1321,0.8896103896103896,0.8896103896103896,0.0,NA
Sherpa,Sino-Tibetan,sher1255,0.8571428571428571,0.8571428571428571,0.0,NA
Suzhou,Sino-Tibetan,shan1293,0.8672727272727273,0.8672727272727273,0.0,NA
Suzhou,Sino-Tibetan,suzh1234,1.0,1.0,0.0,NA
Burmese,Sino-Tibetan,burm1266,0.45477103234456173,0.46812639307859893,0.01573268722495796,-0.8488925345728972
Chinese,Sino-Tibetan,sini1245,0.43373015873015874,0.43373015873015874,0.0,NA
Karen_(Pwo_dialect),Sino-Tibetan,pwoo1239,0.6664169164169165,0.6664169164169165,0.0,NA
Karen_(Sgau_dialect),Sino-Tibetan,sgaw1245,0.5779380341880341,0.5779380341880341,0.0,NA
Karen,Sino-Tibetan,kare1337,0.6474658613445378,0.6474658613445378,0.0,NA
Dehong,Tai-Kadai,deho1238,0.9365079365079365,0.9365079365079365,0.0,NA
Turung,Tai-Kadai,turu1249,0.5833333333333334,0.5833333333333334,0.0,NA
Aché,Tupian,ache1246,0.9708333333333333,0.9630364583333333,0.007543437379691091,1.0335971000423847
Anambé,Tupian,anam1249,0.8958333333333334,0.8958333333333334,0.0,NA
Araweté,Tupian,araw1273,0.8735714285714286,0.8596679761904762,0.011290587393372567,1.231419756700481
Avá_Canoeiro,Tupian,avac1239,0.8541666666666666,0.8541666666666666,0.0,NA
Awetí,Tupian,awet1244,0.7148809523809524,0.7810664021164021,0.029433675281291177,-2.2486301524675354
Chiriguano,Tupian,east2555,0.7601851851851852,0.8075600694444445,0.01583781514630665,-2.9912512440396193
Cinta_Larga,Tupian,cint1239,0.78,0.8363183333333334,0.021913327617242295,-2.57004934700195
Cocama_Cocamilla,Tupian,coca1259,0.8020833333333334,0.7881921875,0.012654892594461736,1.0976897456571613
Emerillon,Tupian,emer1243,0.9087301587301587,0.9211166666666667,0.01919131108563482,-0.6454227062047672
Guajá,Tupian,guaj1256,0.8444444444444444,0.8342875330687831,0.025630550072989054,0.39628144330641046
Guarayu,Tupian,guar1292,0.7852891156462585,0.7840208333333333,0.01490545691808436,0.0850884558517911
Jurúna,Tupian,juru1256,0.814625850340136,0.7862436224489796,0.018010949886421736,1.5758318173187227
Kaiwá,Tupian,kaiw1246,0.5147727272727273,0.5147727272727273,0.0,NA
Kamayurá,Tupian,kama1373,0.875,0.9504620535714285,0.0157808816921676,-4.781865490372571
Karitiana,Tupian,kari1311,0.9032738095238095,0.9264209077380953,0.01736177049379444,-1.3332222207728828
Kayabí,Tupian,kaya1329,0.8168109668109669,0.8157012265512266,0.009093849317111,0.12203196039901626
Mbyá_Guaraní,Tupian,mbya1239,0.75,0.75,0.0,NA
Mundurukú,Tupian,mund1330,0.844017094017094,0.877761858974359,0.017767528315050258,-1.899238000858057
Paraguayan_Guaraní,Tupian,para1311,0.6926379176379176,0.7042908306970806,0.011395949974925651,-1.0225486321722008
Parakanã,Tupian,para1312,0.5260416666666666,0.544890128968254,0.021045960836085075,-0.8955857348774517
Pauserna,Tupian,paus1244,0.7244047619047619,0.7026407738095238,0.01239152331528645,1.7563609849637718
Proto_Tupi_Guarani,Tupian,tupi1276,0.7677083333333333,0.7677083333333333,0.0,NA
Sateré_Mawé,Tupian,sate1243,0.678125,0.766925,0.07192154036437938,-1.2346787839930637
Sirionó,Tupian,siri1273,0.8454545454545455,0.8979181818181818,0.01532559855281082,-3.4232683430177797
Suruí,Tupian,suru1262,0.8916170634920635,0.9099307291666666,0.010803765339331771,-1.695118794179202
Tapirapé,Tupian,tapi1254,0.5104166666666666,0.5104166666666666,0.0,NA
Tembé,Tupian,temb1276,0.5825396825396826,0.5825396825396826,0.0,NA
Tenharim,Tupian,tenh1241,0.763510101010101,0.7759375315656566,0.009898537494718543,-1.2554814852382374
Tocantins_Asurini,Tupian,toca1235,0.7335416666666666,0.7905647916666667,0.012602201271675613,-4.52485433066077
Tupinambá,Tupian,tupi1273,0.7058673469387755,0.732881675170068,0.017932870596727508,-1.506414050421029
Tupí,Tupian,tupi1274,0.6950569358178054,0.6939050983436853,0.00734820474262026,0.1567508683364935
Wayampi,Tupian,waya1270,0.8633699633699634,0.8651608516483517,0.016232533522242864,-0.11032709564001558
Kazakh,Turkic,kaza1248,0.9201388888888888,0.9201388888888888,0.0,NA
Kumyk,Turkic,kumy1244,0.8240740740740741,0.8527881944444444,0.004998881724688435,-5.744108773079646
Nogai,Turkic,noga1249,0.9253472222222222,0.9664267361111111,0.007754664793756394,-5.297393888896875
North_Azerbaijani,Turkic,nort2697,0.8041666666666667,0.8719670138888889,0.018281777209467526,-3.7086299896002792
Turkish,Turkic,nucl1301,0.8659722222222223,0.9015802083333333,0.010650819183559456,-3.3432157186627793
ErzyaMordvin,Uralic,erzy1239,0.70625,0.70625,0.0,NA
ForestEnets,Uralic,fore1265,0.9791666666666666,0.9791666666666666,0.0,NA
HillMari,Uralic,west2392,0.7729166666666667,0.7729166666666667,0.0,NA
Hungarian,Uralic,hung1274,0.875,0.875,0.0,NA
Ingrian,Uralic,ingr1248,0.8485449735449735,0.8510102513227513,0.005466453229244609,-0.4509830550802131
KazymKhanty,Uralic,nort2672,0.85,0.8137432142857143,0.039586351363706425,0.9158910701612845
Kazym_Berezover_Suryskarer_Khanty,Uralic,khan1273,0.9513888888888888,0.8479288194444444,0.017844570402421434,5.797845905576147
Mansi,Uralic,mans1258,0.8347222222222223,0.8927423611111112,0.01956970729572621,-2.964793392773933
Mari,Uralic,east2328,0.7304421768707483,0.7304421768707483,0.0,NA
MeadowMari,Uralic,gras1239,0.7,0.7,0.0,NA
MokshaMordvin,Uralic,moks1248,0.8809523809523809,0.8809523809523809,0.0,NA
Nganasan,Uralic,ngan1291,0.7791666666666667,0.7791666666666667,0.0,NA
Northern_Sami,Uralic,nort2671,0.7612789987789987,0.8433190838675214,0.023599873107562078,-3.4762934832151564
Selkup,Uralic,selk1253,0.9678030303030303,0.9678030303030303,0.0,NA
SosvaMansi,Uralic,nort2677,0.9375,0.9375,0.0,NA
SouthSaami,Uralic,sout2674,0.8605769230769231,0.8605769230769231,0.0,NA
TundraNenets,Uralic,nene1249,0.6666666666666666,0.6666666666666666,0.0,NA
Udmurt,Uralic,udmu1245,0.8833333333333333,0.8833333333333333,0.0,NA
Veps,Uralic,veps1250,1.0,1.0,0.0,NA
Arizona_Yaqui,Uto-Aztecan,yaqu1251a,0.7,0.7,0.0,NA
Aztec,Uto-Aztecan,clas1250,0.6527777777777778,0.6527777777777778,0.0,NA
Bannock,Uto-Aztecan,bann1248,0.726530612244898,0.726530612244898,0.0,NA
Cahuilla,Uto-Aztecan,cahu1264,0.9092261904761905,0.907453869047619,0.020476169723751866,0.08655532028119357
Chemehuevi,Uto-Aztecan,chem1251,0.925,0.8949541666666667,0.015508920670709825,1.9373258765890744
Colorado_Ute,Uto-Aztecan,utee1244a,0.8979591836734694,0.8979591836734694,0.0,NA
Comanche,Uto-Aztecan,coma1245,0.7716666666666667,0.7845545833333333,0.014406678504959688,-0.8945793204332089
Cora,Uto-Aztecan,elna1235,0.938961038961039,0.938961038961039,0.0,NA
Cupeño,Uto-Aztecan,cupe1243,0.8075,0.80237375,0.011453398860146988,0.447574563899734
